BunruiNo	LemmaID
1.2430,体-主体-成員-長,1.2430-09-01-04	16460
1.2430,体-主体-成員-長,1.2430-09-02-01	25993
1.2430,体-主体-成員-長,1.2430-09-02-02	42944
1.2430,体-主体-成員-長,1.2430-09-02-03	55123
1.2430,体-主体-成員-長,1.2430-09-02-04	51715
1.2430,体-主体-成員-長,1.2430-09-03-01	40252
1.2430,体-主体-成員-長,1.2430-09-03-02	60338
1.2430,体-主体-成員-長,1.2430-09-03-03	60529
1.2430,体-主体-成員-長,1.2430-09-04-01	66017
1.2430,体-主体-成員-長,1.2430-09-04-02	40439
1.2430,体-主体-成員-長,1.2430-09-04-03	46785
1.2430,体-主体-成員-長,1.2430-10-01-01	16424
1.2430,体-主体-成員-長,1.2430-10-01-02	16432
1.2430,体-主体-成員-長,1.2430-10-01-03	42033
1.2430,体-主体-成員-長,1.2430-10-01-04	16236
1.2430,体-主体-成員-長,1.2430-10-02-01	55455
1.2430,体-主体-成員-長,1.2430-11-01-01	21169
1.2430,体-主体-成員-長,1.2430-11-01-02	21139
1.2430,体-主体-成員-長,1.2430-11-01-03	21030
1.2430,体-主体-成員-長,1.2430-11-02-01	21121
1.2430,体-主体-成員-長,1.2430-11-02-02	45478
1.2430,体-主体-成員-長,1.2430-11-02-03	51393
1.2430,体-主体-成員-長,1.2430-12-01-01	49327
1.2430,体-主体-成員-長,1.2430-12-01-03	66728
1.2430,体-主体-成員-長,1.2430-12-01-04	66728
1.2430,体-主体-成員-長,1.2430-12-01-05	66728
1.2430,体-主体-成員-長,1.2430-12-01-07	7617
1.2430,体-主体-成員-長,1.2430-12-01-08	7617
1.2430,体-主体-成員-長,1.2430-12-01-09	179993
1.2430,体-主体-成員-長,1.2430-12-01-10	14828
1.2430,体-主体-成員-長,1.2430-12-02-01	55324
1.2430,体-主体-成員-長,1.2430-13-01-01	16425
1.2430,体-主体-成員-長,1.2430-13-02-02	7792
1.2430,体-主体-成員-長,1.2430-13-02-03	59378
1.2430,体-主体-成員-長,1.2430-13-03-01	68511
1.2430,体-主体-成員-長,1.2430-13-04-01	35159
1.2430,体-主体-成員-長,1.2430-13-04-02	27392
1.2430,体-主体-成員-長,1.2430-13-04-04	54629
1.2430,体-主体-成員-長,1.2430-13-05-01	9426
1.2430,体-主体-成員-長,1.2430-13-05-02	47984
1.2430,体-主体-成員-長,1.2430-13-05-03	48564
1.2430,体-主体-成員-長,1.2430-13-05-04	24135
1.2430,体-主体-成員-長,1.2430-13-06-01	86590
1.2430,体-主体-成員-長,1.2430-13-07-01	87121
1.2430,体-主体-成員-長,1.2430-14-01-01	11644
1.2430,体-主体-成員-長,1.2430-14-02-01	16445
1.2440,体-主体-成員-相対的地位,1.2440-01-01-01	51108
1.2440,体-主体-成員-相対的地位,1.2440-01-01-02	51202
1.2440,体-主体-成員-相対的地位,1.2440-01-01-03	7823
1.2440,体-主体-成員-相対的地位,1.2440-01-01-04	68655
1.2440,体-主体-成員-相対的地位,1.2440-01-01-06	55469
1.2440,体-主体-成員-相対的地位,1.2440-01-01-07	55469
1.2440,体-主体-成員-相対的地位,1.2440-02-01-01	17237
1.2440,体-主体-成員-相対的地位,1.2440-02-01-02	58125
1.2440,体-主体-成員-相対的地位,1.2440-02-01-03	48817
1.2440,体-主体-成員-相対的地位,1.2440-02-02-01	56596
1.2440,体-主体-成員-相対的地位,1.2440-02-02-02	61554
1.2440,体-主体-成員-相対的地位,1.2440-02-02-03	136548
1.2440,体-主体-成員-相対的地位,1.2440-02-02-04	52594
1.2440,体-主体-成員-相対的地位,1.2440-02-03-01	63174
1.2440,体-主体-成員-相対的地位,1.2440-02-03-02	69549
1.2440,体-主体-成員-相対的地位,1.2440-02-03-03	51881
1.2440,体-主体-成員-相対的地位,1.2440-02-03-04	23829
1.2440,体-主体-成員-相対的地位,1.2440-02-04-01	70363
1.2440,体-主体-成員-相対的地位,1.2440-02-04-02	50849
1.2440,体-主体-成員-相対的地位,1.2440-02-04-03	1884
1.2440,体-主体-成員-相対的地位,1.2440-02-05-01	62180
1.2440,体-主体-成員-相対的地位,1.2440-02-05-02	69466
1.2440,体-主体-成員-相対的地位,1.2440-02-05-03	50604
1.2440,体-主体-成員-相対的地位,1.2440-02-06-01	61473
1.2440,体-主体-成員-相対的地位,1.2440-02-06-02	62786
1.2440,体-主体-成員-相対的地位,1.2440-02-06-03	49272
1.2440,体-主体-成員-相対的地位,1.2440-03-01-01	54393
1.2440,体-主体-成員-相対的地位,1.2440-03-02-01	68421
1.2440,体-主体-成員-相対的地位,1.2440-03-02-02	14937
1.2440,体-主体-成員-相対的地位,1.2440-03-02-03	15297
1.2440,体-主体-成員-相対的地位,1.2440-03-03-01	43002
1.2440,体-主体-成員-相対的地位,1.2440-03-03-02	5422
1.2440,体-主体-成員-相対的地位,1.2440-03-03-03	50789
1.2440,体-主体-成員-相対的地位,1.2440-03-03-04	70336
1.2440,体-主体-成員-相対的地位,1.2440-03-04-01	193585
1.2440,体-主体-成員-相対的地位,1.2440-03-04-02	20526
1.2440,体-主体-成員-相対的地位,1.2440-03-04-03	57397
1.2440,体-主体-成員-相対的地位,1.2440-04-01-01	25643
1.2440,体-主体-成員-相対的地位,1.2440-04-01-02	4923
1.2440,体-主体-成員-相対的地位,1.2440-04-04-01	67925
1.2440,体-主体-成員-相対的地位,1.2440-04-04-02	12254
1.2440,体-主体-成員-相対的地位,1.2440-04-04-03	52006
1.2440,体-主体-成員-相対的地位,1.2440-04-05-01	67912
1.2440,体-主体-成員-相対的地位,1.2440-04-05-02	38033
1.2440,体-主体-成員-相対的地位,1.2440-04-05-04	67913
1.2440,体-主体-成員-相対的地位,1.2440-04-06-01	60515
1.2440,体-主体-成員-相対的地位,1.2440-04-07-01	48572
1.2440,体-主体-成員-相対的地位,1.2440-05-01-01	47002
1.2440,体-主体-成員-相対的地位,1.2440-05-01-02	42649
1.2440,体-主体-成員-相対的地位,1.2440-05-01-03	59564
1.2440,体-主体-成員-相対的地位,1.2440-05-01-04	38052
1.2440,体-主体-成員-相対的地位,1.2440-05-02-03	17389
1.2440,体-主体-成員-相対的地位,1.2440-05-02-04	17481
1.2440,体-主体-成員-相対的地位,1.2440-06-01-02	23351
1.2440,体-主体-成員-相対的地位,1.2440-06-01-03	23351
1.2440,体-主体-成員-相対的地位,1.2440-06-02-01	50816
1.2440,体-主体-成員-相対的地位,1.2440-06-02-02	193587
1.2440,体-主体-成員-相対的地位,1.2440-07-01-01	54917
1.2440,体-主体-成員-相対的地位,1.2440-07-01-02	69518
1.2440,体-主体-成員-相対的地位,1.2440-07-01-03	26642
1.2440,体-主体-成員-相対的地位,1.2440-07-01-04	56494
1.2440,体-主体-成員-相対的地位,1.2440-07-02-02	42841
1.2440,体-主体-成員-相対的地位,1.2440-07-02-03	58599
1.2440,体-主体-成員-相対的地位,1.2440-07-02-04	60337
1.2440,体-主体-成員-相対的地位,1.2440-07-03-03	56483
1.2440,体-主体-成員-相対的地位,1.2440-07-03-04	52572
1.2440,体-主体-成員-相対的地位,1.2440-07-03-05	9658
1.2440,体-主体-成員-相対的地位,1.2440-07-03-06	21335
1.2440,体-主体-成員-相対的地位,1.2440-07-03-07	26836
1.2440,体-主体-成員-相対的地位,1.2440-07-04-01	1209
1.2440,体-主体-成員-相対的地位,1.2440-07-04-02	82689
1.2440,体-主体-成員-相対的地位,1.2440-07-05-01	48484
1.2440,体-主体-成員-相対的地位,1.2440-07-05-04	46860
1.2440,体-主体-成員-相対的地位,1.2440-08-01-01	32642
1.2440,体-主体-成員-相対的地位,1.2440-08-01-02	65276
1.2440,体-主体-成員-相対的地位,1.2440-08-02-01	54040
1.2440,体-主体-成員-相対的地位,1.2440-08-02-02	55541
1.2440,体-主体-成員-相対的地位,1.2440-08-02-03	24881
1.2440,体-主体-成員-相対的地位,1.2440-08-02-04	36325
1.2440,体-主体-成員-相対的地位,1.2440-09-01-02	33529
1.2440,体-主体-成員-相対的地位,1.2440-10-01-01	11226
1.2440,体-主体-成員-相対的地位,1.2440-10-01-05	70378
1.2440,体-主体-成員-相対的地位,1.2440-10-01-06	70378
1.2440,体-主体-成員-相対的地位,1.2440-10-01-07	70378
1.2440,体-主体-成員-相対的地位,1.2440-10-01-08	70378
1.2440,体-主体-成員-相対的地位,1.2440-10-02-01	61692
1.2440,体-主体-成員-相対的地位,1.2440-10-02-02	29353
1.2440,体-主体-成員-相対的地位,1.2440-10-02-03	33318
1.2440,体-主体-成員-相対的地位,1.2440-10-03-01	25140
1.2440,体-主体-成員-相対的地位,1.2440-10-03-02	59773
1.2440,体-主体-成員-相対的地位,1.2440-10-03-03	61683
1.2440,体-主体-成員-相対的地位,1.2440-10-04-01	56874
1.2440,体-主体-成員-相対的地位,1.2440-11-01-01	60512
1.2440,体-主体-成員-相対的地位,1.2440-11-02-01	61710
1.2440,体-主体-成員-相対的地位,1.2440-11-02-02	64274
1.2440,体-主体-成員-相対的地位,1.2440-12-01-01	5297
1.2440,体-主体-成員-相対的地位,1.2440-12-01-02	53708
1.2440,体-主体-成員-相対的地位,1.2440-12-01-03	60811
1.2440,体-主体-成員-相対的地位,1.2440-12-02-01	5303
1.2440,体-主体-成員-相対的地位,1.2440-12-02-02	12949
1.2440,体-主体-成員-相対的地位,1.2440-14-01-01	37348
1.2440,体-主体-成員-相対的地位,1.2440-14-01-02	62178
1.2440,体-主体-成員-相対的地位,1.2440-14-01-03	57742
1.2440,体-主体-成員-相対的地位,1.2440-14-02-01	18502
1.2440,体-主体-成員-相対的地位,1.2440-14-02-02	18529
1.2440,体-主体-成員-相対的地位,1.2440-14-02-03	3564
1.2440,体-主体-成員-相対的地位,1.2440-14-03-01	27179
1.2440,体-主体-成員-相対的地位,1.2440-14-04-01	37402
1.2440,体-主体-成員-相対的地位,1.2440-14-04-02	56881
1.2440,体-主体-成員-相対的地位,1.2440-14-04-03	49845
1.2440,体-主体-成員-相対的地位,1.2440-14-04-04	15429
1.2440,体-主体-成員-相対的地位,1.2440-14-04-05	66262
1.2440,体-主体-成員-相対的地位,1.2440-14-04-06	13041
1.2440,体-主体-成員-相対的地位,1.2440-15-01-01	20519
1.2440,体-主体-成員-相対的地位,1.2440-15-01-02	51892
1.2440,体-主体-成員-相対的地位,1.2440-15-01-03	98404
1.2440,体-主体-成員-相対的地位,1.2440-15-02-01	20617
1.2440,体-主体-成員-相対的地位,1.2440-15-02-02	12317
1.2440,体-主体-成員-相対的地位,1.2440-15-02-03	57242
1.2440,体-主体-成員-相対的地位,1.2440-15-02-04	52647
1.2440,体-主体-成員-相対的地位,1.2440-15-02-05	5550
1.2440,体-主体-成員-相対的地位,1.2440-15-03-01	20869
1.2440,体-主体-成員-相対的地位,1.2440-15-03-03	12300
1.2440,体-主体-成員-相対的地位,1.2440-15-04-02	61108
1.2440,体-主体-成員-相対的地位,1.2440-15-05-01	51928
1.2440,体-主体-成員-相対的地位,1.2440-15-06-01	11627
1.2440,体-主体-成員-相対的地位,1.2440-15-07-01	54189
1.2440,体-主体-成員-相対的地位,1.2440-15-07-02	23783
1.2440,体-主体-成員-相対的地位,1.2440-15-07-03	47962
1.2440,体-主体-成員-相対的地位,1.2440-15-08-01	51564
1.2440,体-主体-成員-相対的地位,1.2440-15-08-02	70590
1.2440,体-主体-成員-相対的地位,1.2440-16-01-01	68239
1.2440,体-主体-成員-相対的地位,1.2440-16-01-02	47645
1.2440,体-主体-成員-相対的地位,1.2440-16-02-01	4712
1.2440,体-主体-成員-相対的地位,1.2440-16-02-03	58780
1.2440,体-主体-成員-相対的地位,1.2440-16-03-01	18009
1.2440,体-主体-成員-相対的地位,1.2440-16-04-01	25398
1.2440,体-主体-成員-相対的地位,1.2440-16-04-02	25346
1.2440,体-主体-成員-相対的地位,1.2440-16-04-03	69052
1.2440,体-主体-成員-相対的地位,1.2440-16-04-04	15861
1.2440,体-主体-成員-相対的地位,1.2440-16-05-01	65323
1.2440,体-主体-成員-相対的地位,1.2440-16-05-02	57439
1.2440,体-主体-成員-相対的地位,1.2440-16-05-03	193573
1.2440,体-主体-成員-相対的地位,1.2440-17-01-01	38353
1.2440,体-主体-成員-相対的地位,1.2440-17-01-04	68203
1.2440,体-主体-成員-相対的地位,1.2440-17-03-01	5873
1.2440,体-主体-成員-相対的地位,1.2440-18-01-01	86058
1.2450,体-主体-成員-その他の仕手,1.2450-01-01-04	22863
1.2450,体-主体-成員-その他の仕手,1.2450-01-01-06	25938
1.2450,体-主体-成員-その他の仕手,1.2450-01-01-09	19214
1.2450,体-主体-成員-その他の仕手,1.2450-01-02-01	61634
1.2450,体-主体-成員-その他の仕手,1.2450-01-03-02	7970
1.2450,体-主体-成員-その他の仕手,1.2450-01-04-01	60518
1.2450,体-主体-成員-その他の仕手,1.2450-01-04-02	46396
1.2450,体-主体-成員-その他の仕手,1.2450-02-02-01	37715
1.2450,体-主体-成員-その他の仕手,1.2450-02-02-02	55324
1.2450,体-主体-成員-その他の仕手,1.2450-03-02-01	30429
1.2450,体-主体-成員-その他の仕手,1.2450-03-03-01	16428
1.2450,体-主体-成員-その他の仕手,1.2450-03-03-02	19961
1.2450,体-主体-成員-その他の仕手,1.2450-03-03-03	69631
1.2450,体-主体-成員-その他の仕手,1.2450-03-04-02	20624
1.2450,体-主体-成員-その他の仕手,1.2450-04-01-01	6008
1.2450,体-主体-成員-その他の仕手,1.2450-04-01-03	6008
1.2450,体-主体-成員-その他の仕手,1.2450-04-01-04	7986
1.2450,体-主体-成員-その他の仕手,1.2450-04-02-01	6011
1.2450,体-主体-成員-その他の仕手,1.2450-04-02-02	6009
1.2450,体-主体-成員-その他の仕手,1.2450-04-02-05	40678
1.2450,体-主体-成員-その他の仕手,1.2450-04-02-06	120974
1.2450,体-主体-成員-その他の仕手,1.2450-04-03-01	26112
1.2450,体-主体-成員-その他の仕手,1.2450-04-03-02	69630
1.2450,体-主体-成員-その他の仕手,1.2450-04-03-03	63989
1.2450,体-主体-成員-その他の仕手,1.2450-04-03-04	168146
1.2450,体-主体-成員-その他の仕手,1.2450-04-04-01	63881
1.2450,体-主体-成員-その他の仕手,1.2450-04-04-02	50177
1.2450,体-主体-成員-その他の仕手,1.2450-04-04-03	65656
1.2450,体-主体-成員-その他の仕手,1.2450-04-05-01	57912
1.2450,体-主体-成員-その他の仕手,1.2450-04-05-02	49003
1.2450,体-主体-成員-その他の仕手,1.2450-04-05-03	66382
1.2450,体-主体-成員-その他の仕手,1.2450-04-06-01	26068
1.2450,体-主体-成員-その他の仕手,1.2450-04-06-02	62564
1.2450,体-主体-成員-その他の仕手,1.2450-04-06-03	68164
1.2450,体-主体-成員-その他の仕手,1.2450-04-06-04	16275
1.2450,体-主体-成員-その他の仕手,1.2450-04-07-01	60892
1.2450,体-主体-成員-その他の仕手,1.2450-05-01-01	38155
1.2450,体-主体-成員-その他の仕手,1.2450-05-02-01	335553
1.2450,体-主体-成員-その他の仕手,1.2450-05-02-03	71007
1.2450,体-主体-成員-その他の仕手,1.2450-05-02-04	71007
1.2450,体-主体-成員-その他の仕手,1.2450-05-03-04	60513
1.2450,体-主体-成員-その他の仕手,1.2450-05-03-05	13010
1.2450,体-主体-成員-その他の仕手,1.2450-05-04-01	39971
1.2450,体-主体-成員-その他の仕手,1.2450-05-04-02	7639
1.2450,体-主体-成員-その他の仕手,1.2450-05-04-03	49231
1.2450,体-主体-成員-その他の仕手,1.2450-05-04-04	14587
1.2450,体-主体-成員-その他の仕手,1.2450-05-05-01	13048
1.2450,体-主体-成員-その他の仕手,1.2450-05-05-02	14716
1.2450,体-主体-成員-その他の仕手,1.2450-05-05-03	16940
1.2450,体-主体-成員-その他の仕手,1.2450-06-01-01	14005
1.2450,体-主体-成員-その他の仕手,1.2450-06-01-02	31441
1.2450,体-主体-成員-その他の仕手,1.2450-06-01-03	24177
1.2450,体-主体-成員-その他の仕手,1.2450-06-01-04	86853
1.2450,体-主体-成員-その他の仕手,1.2450-06-01-05	69275
1.2450,体-主体-成員-その他の仕手,1.2450-06-02-03	34035
1.2450,体-主体-成員-その他の仕手,1.2450-06-02-04	34035
1.2450,体-主体-成員-その他の仕手,1.2450-06-02-05	57432
1.2450,体-主体-成員-その他の仕手,1.2450-06-03-01	41046
1.2450,体-主体-成員-その他の仕手,1.2450-06-03-02	12073
1.2450,体-主体-成員-その他の仕手,1.2450-06-04-02	38170
1.2450,体-主体-成員-その他の仕手,1.2450-06-04-05	13035
1.2450,体-主体-成員-その他の仕手,1.2450-07-01-01	24877
1.2450,体-主体-成員-その他の仕手,1.2450-07-01-02	15563
1.2450,体-主体-成員-その他の仕手,1.2450-07-01-03	63644
1.2450,体-主体-成員-その他の仕手,1.2450-07-01-05	24452
1.2450,体-主体-成員-その他の仕手,1.2450-07-01-06	24452
1.2450,体-主体-成員-その他の仕手,1.2450-07-01-07	4851
1.2450,体-主体-成員-その他の仕手,1.2450-07-01-08	3081
1.2450,体-主体-成員-その他の仕手,1.2450-07-02-01	6078
1.2450,体-主体-成員-その他の仕手,1.2450-07-02-02	39476
1.2450,体-主体-成員-その他の仕手,1.2450-07-03-01	29985
1.2450,体-主体-成員-その他の仕手,1.2450-07-03-02	48503
1.2450,体-主体-成員-その他の仕手,1.2450-07-03-03	41254
1.2450,体-主体-成員-その他の仕手,1.2450-07-04-01	8366
1.2450,体-主体-成員-その他の仕手,1.2450-07-04-02	24015
1.2450,体-主体-成員-その他の仕手,1.2450-07-04-03	49591
1.2450,体-主体-成員-その他の仕手,1.2450-07-04-04	8376
1.2450,体-主体-成員-その他の仕手,1.2450-07-05-01	3494
1.2450,体-主体-成員-その他の仕手,1.2450-07-05-02	195879
1.2450,体-主体-成員-その他の仕手,1.2450-07-05-03	5843
1.2450,体-主体-成員-その他の仕手,1.2450-07-05-04	195880
1.2450,体-主体-成員-その他の仕手,1.2450-07-06-01	48750
1.2450,体-主体-成員-その他の仕手,1.2450-07-06-02	48727
1.2450,体-主体-成員-その他の仕手,1.2450-07-06-03	7289
1.2450,体-主体-成員-その他の仕手,1.2450-07-06-04	49800
1.2450,体-主体-成員-その他の仕手,1.2450-07-07-01	196356
1.2450,体-主体-成員-その他の仕手,1.2450-07-07-02	68609
1.2450,体-主体-成員-その他の仕手,1.2450-07-07-03	196402
1.2450,体-主体-成員-その他の仕手,1.2450-07-08-01	66082
1.2450,体-主体-成員-その他の仕手,1.2450-07-08-02	28466
1.2450,体-主体-成員-その他の仕手,1.2450-07-08-03	23717
1.2450,体-主体-成員-その他の仕手,1.2450-07-09-01	33763
1.2450,体-主体-成員-その他の仕手,1.2450-07-09-02	21044
1.2450,体-主体-成員-その他の仕手,1.2450-07-09-03	31243
1.2450,体-主体-成員-その他の仕手,1.2450-07-10-01	55827
1.2450,体-主体-成員-その他の仕手,1.2450-07-10-02	142943
1.2450,体-主体-成員-その他の仕手,1.2450-07-11-01	48074
1.2450,体-主体-成員-その他の仕手,1.2450-07-12-01	20481
1.2450,体-主体-成員-その他の仕手,1.2450-07-12-02	4074
1.2450,体-主体-成員-その他の仕手,1.2450-07-12-03	23728
1.2450,体-主体-成員-その他の仕手,1.2450-07-13-01	8496
1.2450,体-主体-成員-その他の仕手,1.2450-07-13-02	63107
1.2450,体-主体-成員-その他の仕手,1.2450-07-13-03	18703
1.2450,体-主体-成員-その他の仕手,1.2450-07-14-01	39616
1.2450,体-主体-成員-その他の仕手,1.2450-07-14-02	27349
1.2450,体-主体-成員-その他の仕手,1.2450-07-15-01	61279
1.2450,体-主体-成員-その他の仕手,1.2450-07-15-02	59321
1.2450,体-主体-成員-その他の仕手,1.2450-07-15-03	82934
1.2450,体-主体-成員-その他の仕手,1.2450-07-16-01	19087
1.2450,体-主体-成員-その他の仕手,1.2450-07-17-01	52665
1.2450,体-主体-成員-その他の仕手,1.2450-07-18-01	47107
1.2450,体-主体-成員-その他の仕手,1.2450-07-18-02	69051
1.2450,体-主体-成員-その他の仕手,1.2450-07-18-03	8492
1.2450,体-主体-成員-その他の仕手,1.2450-07-19-01	24812
1.2450,体-主体-成員-その他の仕手,1.2450-07-19-02	105155
1.2450,体-主体-成員-その他の仕手,1.2450-07-20-01	5123
1.2450,体-主体-成員-その他の仕手,1.2450-08-01-01	25995
1.2450,体-主体-成員-その他の仕手,1.2450-08-01-02	306773
1.2450,体-主体-成員-その他の仕手,1.2450-08-01-03	32203
1.2450,体-主体-成員-その他の仕手,1.2450-08-02-01	34675
1.2450,体-主体-成員-その他の仕手,1.2450-08-02-02	138200
1.2450,体-主体-成員-その他の仕手,1.2450-08-02-03	8886
1.2450,体-主体-成員-その他の仕手,1.2450-08-03-02	43831
1.2450,体-主体-成員-その他の仕手,1.2450-08-03-03	20056
1.2450,体-主体-成員-その他の仕手,1.2450-08-03-04	82994
1.2450,体-主体-成員-その他の仕手,1.2450-08-04-02	86141
1.2450,体-主体-成員-その他の仕手,1.2450-08-05-01	193588
1.2450,体-主体-成員-その他の仕手,1.2450-08-05-02	23150
1.2450,体-主体-成員-その他の仕手,1.2450-08-06-01	23141
1.2450,体-主体-成員-その他の仕手,1.2450-08-06-02	30693
1.2450,体-主体-成員-その他の仕手,1.2450-08-07-02	23030
1.2450,体-主体-成員-その他の仕手,1.2450-08-08-03	116131
1.2450,体-主体-成員-その他の仕手,1.2450-08-09-02	134101
1.2450,体-主体-成員-その他の仕手,1.2450-08-11-01	21047
1.2450,体-主体-成員-その他の仕手,1.2450-08-11-02	39840
1.2450,体-主体-成員-その他の仕手,1.2450-08-11-04	23023
1.2450,体-主体-成員-その他の仕手,1.2450-08-12-01	68088
1.2450,体-主体-成員-その他の仕手,1.2450-08-12-05	17079
1.2450,体-主体-成員-その他の仕手,1.2450-08-13-03	40733
1.2450,体-主体-成員-その他の仕手,1.2450-08-13-04	39623
1.2450,体-主体-成員-その他の仕手,1.2450-08-13-05	20556
1.2450,体-主体-成員-その他の仕手,1.2450-08-13-06	23783
1.2450,体-主体-成員-その他の仕手,1.2450-08-14-01	13610
1.2450,体-主体-成員-その他の仕手,1.2450-08-14-02	9742
1.2450,体-主体-成員-その他の仕手,1.2450-08-14-03	19296
1.2450,体-主体-成員-その他の仕手,1.2450-08-14-04	32490
1.2450,体-主体-成員-その他の仕手,1.2450-08-14-05	36583
1.2450,体-主体-成員-その他の仕手,1.2450-08-14-06	42130
1.2450,体-主体-成員-その他の仕手,1.2450-08-14-07	25566
1.2450,体-主体-成員-その他の仕手,1.2450-08-14-08	134198
1.2450,体-主体-成員-その他の仕手,1.2450-08-14-09	196167
1.2450,体-主体-成員-その他の仕手,1.2450-08-14-10	196169
1.2450,体-主体-成員-その他の仕手,1.2450-08-15-01	737
1.2450,体-主体-成員-その他の仕手,1.2450-08-15-02	133463
1.2450,体-主体-成員-その他の仕手,1.2450-08-15-03	19293
1.2450,体-主体-成員-その他の仕手,1.2450-08-15-04	2929
1.2450,体-主体-成員-その他の仕手,1.2450-08-16-01	14743
1.2450,体-主体-成員-その他の仕手,1.2450-08-16-02	40676
1.2450,体-主体-成員-その他の仕手,1.2450-08-17-01	83257
1.2450,体-主体-成員-その他の仕手,1.2450-08-17-02	1327
1.2450,体-主体-成員-その他の仕手,1.2450-09-01-02	46829
1.2450,体-主体-成員-その他の仕手,1.2450-09-01-03	150157
1.2450,体-主体-成員-その他の仕手,1.2450-10-01-01	15563
1.2450,体-主体-成員-その他の仕手,1.2450-10-01-03	41193
1.2450,体-主体-成員-その他の仕手,1.2450-10-01-04	24845
1.2450,体-主体-成員-その他の仕手,1.2450-10-01-05	198402
1.2450,体-主体-成員-その他の仕手,1.2450-10-01-06	196447
1.2450,体-主体-成員-その他の仕手,1.2450-10-02-01	16450
1.2450,体-主体-成員-その他の仕手,1.2450-10-02-02	193594
1.2450,体-主体-成員-その他の仕手,1.2450-10-02-03	58603
1.2450,体-主体-成員-その他の仕手,1.2450-10-03-01	41204
1.2450,体-主体-成員-その他の仕手,1.2450-10-05-01	30143
1.2450,体-主体-成員-その他の仕手,1.2450-10-05-02	193596
1.2450,体-主体-成員-その他の仕手,1.2450-10-05-03	13051
1.2450,体-主体-成員-その他の仕手,1.2450-10-05-04	65491
1.2450,体-主体-成員-その他の仕手,1.2450-10-05-05	69099
1.2450,体-主体-成員-その他の仕手,1.2450-10-06-01	483
1.2450,体-主体-成員-その他の仕手,1.2450-10-06-02	48951
1.2450,体-主体-成員-その他の仕手,1.2450-10-07-01	20848
1.2450,体-主体-成員-その他の仕手,1.2450-10-07-02	466
1.2450,体-主体-成員-その他の仕手,1.2450-10-08-01	61660
1.2450,体-主体-成員-その他の仕手,1.2450-10-08-02	63820
1.2450,体-主体-成員-その他の仕手,1.2450-10-08-03	46796
1.2450,体-主体-成員-その他の仕手,1.2450-10-09-01	23084
1.2450,体-主体-成員-その他の仕手,1.2450-10-09-03	62591
1.2450,体-主体-成員-その他の仕手,1.2450-10-09-04	14703
1.2450,体-主体-成員-その他の仕手,1.2450-10-10-01	17248
1.2450,体-主体-成員-その他の仕手,1.2450-10-10-02	20807
1.2450,体-主体-成員-その他の仕手,1.2450-10-10-03	152504
1.2450,体-主体-成員-その他の仕手,1.2450-10-11-01	82661
1.2450,体-主体-成員-その他の仕手,1.2450-11-01-01	27216
1.2450,体-主体-成員-その他の仕手,1.2450-11-01-05	39987
1.2450,体-主体-成員-その他の仕手,1.2450-11-01-06	24020
1.2450,体-主体-成員-その他の仕手,1.2450-11-02-01	7524
1.2450,体-主体-成員-その他の仕手,1.2450-11-02-02	7620
1.2450,体-主体-成員-その他の仕手,1.2450-11-03-02	9867
1.2450,体-主体-成員-その他の仕手,1.2450-11-03-03	195806
1.2450,体-主体-成員-その他の仕手,1.2450-12-01-01	32332
1.2450,体-主体-成員-その他の仕手,1.2450-12-01-02	5030
1.2450,体-主体-成員-その他の仕手,1.2450-12-02-01	132888
1.2450,体-主体-成員-その他の仕手,1.2450-12-02-02	38249
1.2450,体-主体-成員-その他の仕手,1.2450-13-01-01	22309
1.2450,体-主体-成員-その他の仕手,1.2450-13-02-05	34663
1.2450,体-主体-成員-その他の仕手,1.2450-13-02-06	118994
1.2450,体-主体-成員-その他の仕手,1.2450-13-03-01	11655
1.2450,体-主体-成員-その他の仕手,1.2450-13-03-02	21386
1.2450,体-主体-成員-その他の仕手,1.2450-13-03-03	31296
1.2450,体-主体-成員-その他の仕手,1.2450-13-04-01	16803
1.2450,体-主体-成員-その他の仕手,1.2450-13-06-02	5176
1.2450,体-主体-成員-その他の仕手,1.2450-14-02-02	83723
1.2450,体-主体-成員-その他の仕手,1.2450-14-02-03	137936
1.2450,体-主体-成員-その他の仕手,1.2450-14-03-01	133299
1.2450,体-主体-成員-その他の仕手,1.2450-14-03-02	55955
1.2450,体-主体-成員-その他の仕手,1.2450-15-01-02	27803
1.2450,体-主体-成員-その他の仕手,1.2450-16-02-03	44788
1.2450,体-主体-成員-その他の仕手,1.2450-17-01-02	40439
1.2450,体-主体-成員-その他の仕手,1.2450-17-02-04	29784
1.2450,体-主体-成員-その他の仕手,1.2450-17-03-02	82964
1.2450,体-主体-成員-その他の仕手,1.2450-17-03-03	82957
1.2450,体-主体-成員-その他の仕手,1.2450-17-04-01	13303
1.2450,体-主体-成員-その他の仕手,1.2450-17-05-01	13172
1.2450,体-主体-成員-その他の仕手,1.2450-18-01-01	67006
1.2450,体-主体-成員-その他の仕手,1.2450-18-02-01	54679
1.2450,体-主体-成員-その他の仕手,1.2450-18-02-02	5363
1.2450,体-主体-成員-その他の仕手,1.2450-19-01-01	95446
1.2450,体-主体-成員-その他の仕手,1.2450-19-03-02	95076
1.2450,体-主体-成員-その他の仕手,1.2450-20-01-01	25571
1.2450,体-主体-成員-その他の仕手,1.2450-20-01-02	7743
1.2450,体-主体-成員-その他の仕手,1.2450-20-01-03	37449
